"","X","Service.Request.Type","City.Department","Created.Date","Date","Time","Location","Latitude","Longitude","Latitude.Longitude","ZIP.Code","Police.Precinct","Neighborhood"
"1551",1043564,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 01:40:10 PM","2025-04-24","01:40:10","1239 ARBORETUM DR E, SEATTLE, WA 98112",47.62956406,-122.29416853,"POINT (-122.29416853 47.62956406)","98112","EAST","MADISON PARK"
"1552",1043565,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 01:28:16 PM","2025-04-24","01:28:16","3713 37TH AVE SW, SEATTLE, WA 98126",47.57078538,-122.37846799,"POINT (-122.37846799 47.57078538)","98126","SOUTHWEST","NORTH ADMIRAL"
"1553",1043566,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 01:51:02 PM","2025-04-24","01:51:02","1737 NW DOCK PL, SEATTLE, WA 98107",47.66535813,-122.37892079,"POINT (-122.37892079 47.66535813)","98107","NORTH","ADAMS"
"1554",1043567,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 01:42:59 PM","2025-04-24","01:42:59","1231 5TH AVE N, SEATTLE, WA 98109",47.63083612,-122.34789467,"POINT (-122.34789467 47.63083612)","98109","WEST","EAST QUEEN ANNE"
"1555",1043568,"Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:47:05 PM","2025-04-24","01:47:05","3421 SW ROXBURY ST, SEATTLE, WA 98126",47.51714608,-122.3764681,"POINT (-122.3764681 47.51714608)","98126","SOUTHWEST","ARBOR HEIGHTS"
"1556",1043569,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:45:01 PM","2025-04-24","01:45:01","1046 E JOHN ST, SEATTLE, WA 98102",47.62000413,-122.31892721,"POINT (-122.31892721 47.62000413)","98102","EAST","BROADWAY"
"1557",1043570,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:40:22 PM","2025-04-24","01:40:22","158 YESLER WAY, SEATTLE, WA 98104",47.60180301,-122.33290964,"POINT (-122.33290964 47.60180301)","98104","WEST","PIONEER SQUARE"
"1558",1043571,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/24/2025 01:47:10 PM","2025-04-24","01:47:10","1041 N 97TH ST, SEATTLE, WA 98103",47.6995394,-122.34542429,"POINT (-122.34542429 47.6995394)","98103","NORTH","GREENWOOD"
"1559",1043572,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 01:59:06 PM","2025-04-24","01:59:06","13194 ASHWORTH AVE N, SEATTLE, WA 98133",47.72480464,-122.33947155,"POINT (-122.33947155 47.72480464)","98133","NORTH","HALLER LAKE"
"1560",1043573,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 01:43:16 PM","2025-04-24","01:43:16","1922 9TH AVE, SEATTLE, WA 98101",47.61631329,-122.33518069,"POINT (-122.33518069 47.61631329)","98101","WEST","BELLTOWN"
"1561",1043574,"Damaged Sidewalk","SDOT-Seattle Department of Transportation","04/24/2025 01:51:42 PM","2025-04-24","01:51:42","1850 23RD AVE E, SEATTLE, WA 98112",47.63676236,-122.30221234,"POINT (-122.30221234 47.63676236)","98112","EAST","MONTLAKE"
"1562",1043575,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 01:59:16 PM","2025-04-24","01:59:16","5112 RUSSELL AVE NW, SEATTLE, WA 98107",47.66559906,-122.37928328,"POINT (-122.37928328 47.66559906)","98107","NORTH","ADAMS"
"1563",1043576,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 01:55:04 PM","2025-04-24","01:55:04","1819 N 135TH ST, SEATTLE, WA 98133",47.72569938,-122.33683812,"POINT (-122.33683812 47.72569938)","98133","NORTH","HALLER LAKE"
"1564",1043577,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 01:57:05 PM","2025-04-24","01:57:05","13304 ASHWORTH AVE N, SEATTLE, WA 98133",47.72547521,-122.33910686,"POINT (-122.33910686 47.72547521)","98133","NORTH","HALLER LAKE"
"1565",1043578,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:01:36 PM","2025-04-24","02:01:36","1740 16TH AVE, SEATTLE, WA 98122",47.61692327,-122.3113297,"POINT (-122.3113297 47.61692327)","98122","EAST","STEVENS"
"1566",1043579,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 01:47:03 PM","2025-04-24","01:47:03","605 THOMAS ST, SEATTLE, WA 98109",47.62069625,-122.34470018,"POINT (-122.34470018 47.62069625)","98109","WEST","SOUTH LAKE UNION"
"1567",1043580,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:01:18 PM","2025-04-24","02:01:18","516 BELMONT AVE E, SEATTLE, WA 98102",47.62363697,-122.32368337,"POINT (-122.32368337 47.62363697)","98102","EAST","BROADWAY"
"1568",1043581,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:04:27 PM","2025-04-24","02:04:27","516 BELMONT AVE E, SEATTLE, WA 98102",47.62363697,-122.32368337,"POINT (-122.32368337 47.62363697)","98102","EAST","BROADWAY"
"1569",1043582,"Lost a Pet","FAS-Finance and Administrative Services","04/24/2025 02:04:36 PM","2025-04-24","02:04:36","8914 2ND AVE NE, SEATTLE, WA 98115",47.69357661,-122.32671816,"POINT (-122.32671816 47.69357661)","98115","NORTH","MAPLE LEAF"
"1570",1043583,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/24/2025 01:49:12 PM","2025-04-24","01:49:12","1497 ORANGE PL N, SEATTLE, WA 98109",47.63227729,-122.35388716,"POINT (-122.35388716 47.63227729)","98109","WEST","EAST QUEEN ANNE"
"1571",1043584,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 01:58:09 PM","2025-04-24","01:58:09","5429 32ND AVE NW WA 98107",47.66841027,-122.39868355,"POINT (-122.39868355 47.66841027)","98107","NORTH","SUNSET HILL"
"1572",1043585,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 01:51:13 PM","2025-04-24","01:51:13","4702 S CLOVERDALE ST, SEATTLE, WA 98118",47.5263295,-122.27323046,"POINT (-122.27323046 47.5263295)","98118","SOUTH","DUNLAP"
"1573",1043586,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 02:04:50 PM","2025-04-24","02:04:50","4721 CALIFORNIA AVE SW, SEATTLE, WA 98116",47.56017646,-122.38715598,"POINT (-122.38715598 47.56017646)","98116","SOUTHWEST","GENESEE"
"1574",1043587,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:04:24 PM","2025-04-24","02:04:24","1847 WESTLAKE AVE, SEATTLE, WA 98101",47.61296074,-122.33753282,"POINT (-122.33753282 47.61296074)","98101","WEST","BELLTOWN"
"1575",1043588,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:04:29 PM","2025-04-24","02:04:29","3454 W COMMODORE WAY, SEATTLE, WA 98199",47.66588724,-122.40224208,"POINT (-122.40224208 47.66588724)","98199","WEST","LAWTON PARK"
"1576",1043589,"Streetlight Maintenance","SCL-Seattle City Light","04/24/2025 02:01:09 PM","2025-04-24","02:01:09","2911 SW AVALON WAY, SEATTLE, WA 98126",47.57138263,-122.37127742,"POINT (-122.37127742 47.57138263)","98126","SOUTHWEST","NORTH ADMIRAL"
"1577",1043590,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 01:52:41 PM","2025-04-24","01:52:41","1948 9TH AVE, SEATTLE, WA 98101",47.61605509,-122.33499288,"POINT (-122.33499288 47.61605509)","98101","WEST","BELLTOWN"
"1578",1043591,"Damaged Sidewalk","SDOT-Seattle Department of Transportation","04/24/2025 02:13:43 PM","2025-04-24","02:13:43","1147 E HAMLIN ST, SEATTLE, WA 98102",47.64553364,-122.31774086,"POINT (-122.31774086 47.64553364)","98102","EAST","PORTAGE BAY"
"1579",1043592,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:13:42 PM","2025-04-24","02:13:42","1922 9TH AVE, SEATTLE, WA 98101",47.61631329,-122.33518069,"POINT (-122.33518069 47.61631329)","98101","WEST","BELLTOWN"
"1580",1043593,"General Inquiry - City Light","SCL-Seattle City Light","04/24/2025 02:18:47 PM","2025-04-24","02:18:47","",NA,NA,"","","",""
"1581",1043594,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:04:39 PM","2025-04-24","02:04:39","750 MADISON ST, SEATTLE, WA 98104",47.60778675,-122.32907925,"POINT (-122.32907925 47.60778675)","98104","EAST","FIRST HILL"
"1582",1043595,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 02:04:41 PM","2025-04-24","02:04:41","1717 1ST AVE N, SEATTLE, WA 98109",47.63459528,-122.35591127,"POINT (-122.35591127 47.63459528)","98109","WEST","EAST QUEEN ANNE"
"1583",1043596,"Damaged Sidewalk","SDOT-Seattle Department of Transportation","04/24/2025 02:18:24 PM","2025-04-24","02:18:24","1762 26TH AVE E, SEATTLE, WA 98112",47.63476327,-122.29938535,"POINT (-122.29938535 47.63476327)","98112","EAST","MONTLAKE"
"1584",1043597,"Overgrown Vegetation","FAS-Finance and Administrative Services","04/24/2025 02:01:27 PM","2025-04-24","02:01:27","13563 35TH AVE NE, SEATTLE, WA 98125",47.72718819,-122.29102303,"POINT (-122.29102303 47.72718819)","98125","NORTH","CEDAR PARK"
"1585",1043598,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:21:16 PM","2025-04-24","02:21:16","1515 19TH AVE S, SEATTLE, WA 98144",47.58946274,-122.30873223,"POINT (-122.30873223 47.58946274)","98144","SOUTH","NORTH BEACON HILL"
"1586",1043599,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 02:04:32 PM","2025-04-24","02:04:32","1819 N 135TH ST, SEATTLE, WA 98133",47.72569938,-122.33683812,"POINT (-122.33683812 47.72569938)","98133","NORTH","HALLER LAKE"
"1587",1043600,"Public Litter and Recycling Cans","SPU-Seattle Public Utilities","04/24/2025 02:23:28 PM","2025-04-24","02:23:28","3214 OCCIDENTAL AVE S, SEATTLE, WA 98134",47.57539926,-122.33315009,"POINT (-122.33315009 47.57539926)","98134","SOUTH","INDUSTRIAL DISTRICT"
"1588",1043601,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:18:08 PM","2025-04-24","02:18:08","MONTLAKE BLVD E & E SHELBY ST, SEATTLE, WA",47.64639608,-122.30461412,"POINT (-122.30461412 47.64639608)","","EAST","MONTLAKE"
"1589",1043602,"General Inquiry - Police Department","SPD-Seattle Police Department","04/24/2025 02:17:26 PM","2025-04-24","02:17:26","401 10TH AVE E, SEATTLE, WA 98102",47.62199175,-122.3200458,"POINT (-122.3200458 47.62199175)","98102","EAST","BROADWAY"
"1590",1043603,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:22:57 PM","2025-04-24","02:22:57","1204 E LYNN ST, SEATTLE, WA 98102",47.63971201,-122.31671599,"POINT (-122.31671599 47.63971201)","98102","EAST","MONTLAKE"
"1591",1043604,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 02:06:40 PM","2025-04-24","02:06:40","2400 LAKE PARK DR S, SEATTLE, WA 98144",47.5806393,-122.28909434,"POINT (-122.28909434 47.5806393)","98144","SOUTH","MOUNT BAKER"
"1592",1043605,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:20:58 PM","2025-04-24","02:20:58","7616 25TH AVE NE, SEATTLE, WA 98115",47.68410755,-122.30066297,"POINT (-122.30066297 47.68410755)","98115","NORTH","WEDGWOOD"
"1593",1043606,"Scooter or Bike Share Issue","SDOT-Seattle Department of Transportation","04/24/2025 02:25:34 PM","2025-04-24","02:25:34","N 35TH ST & FREMONT AVE N, SEATTLE, WA",47.65043102,-122.3498349,"POINT (-122.3498349 47.65043102)","","NORTH","FREMONT"
"1594",1043607,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:23:17 PM","2025-04-24","02:23:17","3433 LAFAYETTE AVE S, SEATTLE, WA 98144",47.572107,-122.31055152,"POINT (-122.31055152 47.572107)","98144","SOUTH","NORTH BEACON HILL"
"1595",1043608,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 02:27:19 PM","2025-04-24","02:27:19","3400 FREMONT AVE N, SEATTLE, WA 98103",47.64983165,-122.34943325,"POINT (-122.34943325 47.64983165)","98103","NORTH","FREMONT"
"1596",1043609,"Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:51:08 PM","2025-04-24","01:51:08","708 3RD AVE N, SEATTLE, WA 98109",47.62551418,-122.35135799,"POINT (-122.35135799 47.62551418)","98109","WEST","LOWER QUEEN ANNE"
"1597",1043610,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:25:18 PM","2025-04-24","02:25:18","3218 OCCIDENTAL AVE S, SEATTLE, WA 98134",47.57535136,-122.33315021,"POINT (-122.33315021 47.57535136)","98134","SOUTH","INDUSTRIAL DISTRICT"
"1598",1043611,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 02:23:33 PM","2025-04-24","02:23:33","753 HAYES ST, SEATTLE, WA 98109",47.63388659,-122.34222325,"POINT (-122.34222325 47.63388659)","98109","WEST","WESTLAKE"
"1599",1043612,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:15:13 PM","2025-04-24","02:15:13","1469 NW 53RD ST, SEATTLE, WA 98107",47.66707908,-122.37540821,"POINT (-122.37540821 47.66707908)","98107","NORTH","WEST WOODLAND"
"1600",1043613,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:29:20 PM","2025-04-24","02:29:20","1751 NW DOCK PL, SEATTLE, WA 98107",47.66533871,-122.37895838,"POINT (-122.37895838 47.66533871)","98107","NORTH","ADAMS"
"1601",1043614,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:20:24 PM","2025-04-24","02:20:24","MONTLAKE BLVD E & E SHELBY ST, SEATTLE, WA",47.64639608,-122.30461412,"POINT (-122.30461412 47.64639608)","","EAST","MONTLAKE"
"1602",1043615,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:27:22 PM","2025-04-24","02:27:22","315 10TH AVE S, SEATTLE, WA 98104",47.59989861,-122.31974855,"POINT (-122.31974855 47.59989861)","98104","WEST","YESLER TERRACE"
"1603",1043616,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 02:07:12 PM","2025-04-24","02:07:12","129 12TH AVE, SEATTLE, WA 98122",47.60257525,-122.31704915,"POINT (-122.31704915 47.60257525)","98122","EAST","YESLER TERRACE"
"1604",1043617,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 02:29:27 PM","2025-04-24","02:29:27","605 NW 84TH ST, SEATTLE, WA 98117",47.68975052,-122.36338723,"POINT (-122.36338723 47.68975052)","98117","NORTH","GREENWOOD"
"1605",1043618,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:32:27 PM","2025-04-24","02:32:27","500 FEDERAL AVE E, SEATTLE, WA 98102",47.6232882,-122.31861375,"POINT (-122.31861375 47.6232882)","98102","EAST","BROADWAY"
"1606",1043619,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:23:24 PM","2025-04-24","02:23:24","N 35TH ST & FREMONT AVE N, SEATTLE, WA",47.65043102,-122.3498349,"POINT (-122.3498349 47.65043102)","","NORTH","FREMONT"
"1607",1043620,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:37:05 PM","2025-04-24","02:37:05","12520 27TH AVE NE, SEATTLE, WA 98125",47.72013998,-122.29902037,"POINT (-122.29902037 47.72013998)","98125","NORTH","OLYMPIC HILLS"
"1608",1043621,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 02:25:27 PM","2025-04-24","02:25:27","1733 NW 59TH ST, SEATTLE, WA 98107",47.67143932,-122.38033831,"POINT (-122.38033831 47.67143932)","98107","NORTH","ADAMS"
"1609",1043622,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:29:31 PM","2025-04-24","02:29:31","4750 W EMERSON ST, SEATTLE, WA 98199",47.65448623,-122.41846484,"POINT (-122.41846484 47.65448623)","98199","WEST","LAWTON PARK"
"1610",1043623,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 02:39:27 PM","2025-04-24","02:39:27","3818 GILMAN AVE W, SEATTLE, WA 98199",47.6543082,-122.38471004,"POINT (-122.38471004 47.6543082)","98199","WEST","INTERBAY"
"1611",1043624,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:30:42 PM","2025-04-24","02:30:42","1059 E DENNY WAY, SEATTLE, WA 98122",47.61867279,-122.31874899,"POINT (-122.31874899 47.61867279)","98122","EAST","BROADWAY"
"1612",1043625,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:31:21 PM","2025-04-24","02:31:21","2626 37TH AVE SW, SEATTLE, WA 98126",47.58065452,-122.37794138,"POINT (-122.37794138 47.58065452)","98126","SOUTHWEST","NORTH ADMIRAL"
"1613",1043626,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:37:10 PM","2025-04-24","02:37:10","6532 SHAFFER AVE S, SEATTLE, WA 98108",47.54324251,-122.29458107,"POINT (-122.29458107 47.54324251)","98108","SOUTH","HOLLY PARK"
"1614",1043627,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:01:42 PM","2025-04-24","02:01:42","6375 NE 74TH ST, SEATTLE, WA 98115",47.68195742,-122.25802231,"POINT (-122.25802231 47.68195742)","98115","NORTH","SAND POINT"
"1615",1043628,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 02:45:29 PM","2025-04-24","02:45:29","3047 S MORGAN ST, SEATTLE, WA 98108",47.54427406,-122.29319266,"POINT (-122.29319266 47.54427406)","98108","SOUTH","HOLLY PARK"
"1616",1043629,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 02:25:23 PM","2025-04-24","02:25:23","300 19TH AVE E, SEATTLE, WA 98112",47.62095772,-122.30642259,"POINT (-122.30642259 47.62095772)","98112","EAST","STEVENS"
"1617",1043630,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 02:49:33 PM","2025-04-24","02:49:33","4175 23RD AVE W, SEATTLE, WA 98199",47.65742736,-122.38605998,"POINT (-122.38605998 47.65742736)","98199","WEST","INTERBAY"
"1618",1043631,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:41:33 PM","2025-04-24","02:41:33","625 S INDUSTRIAL WAY, SEATTLE, WA 98108",47.56555218,-122.32582884,"POINT (-122.32582884 47.56555218)","98108","SOUTH","INDUSTRIAL DISTRICT"
"1619",1043632,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:33:59 PM","2025-04-24","02:33:59","1316 MARTIN LUTHER KING JR WAY S, SEATTLE, WA 98144",47.59152389,-122.29723513,"POINT (-122.29723513 47.59152389)","98144","EAST","LESCHI"
"1620",1043633,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:45:58 PM","2025-04-24","02:45:58","SW OREGON ST & 38TH AVE SW, SEATTLE, WA",47.56287257,-122.38009188,"POINT (-122.38009188 47.56287257)","","SOUTHWEST","GENESEE"
"1621",1043634,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:46:39 PM","2025-04-24","02:46:39","8138 5TH AVE SW, SEATTLE, WA 98106",47.5289173,-122.34124792,"POINT (-122.34124792 47.5289173)","98106","SOUTHWEST","HIGHLAND PARK"
"1622",1043635,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 02:31:54 PM","2025-04-24","02:31:54","3204 20TH AVE W, SEATTLE, WA 98199",47.64850385,-122.38186004,"POINT (-122.38186004 47.64850385)","98199","WEST","INTERBAY"
"1623",1043636,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:53:31 PM","2025-04-24","02:53:31","322 E REPUBLICAN ST, SEATTLE, WA 98102",47.62321505,-122.32709202,"POINT (-122.32709202 47.62321505)","98102","EAST","BROADWAY"
"1624",1043637,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 02:51:45 PM","2025-04-24","02:51:45","1711 14TH AVE, SEATTLE, WA 98122",47.616823,-122.3145493,"POINT (-122.3145493 47.616823)","98122","EAST","BROADWAY"
"1625",1043638,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 02:37:23 PM","2025-04-24","02:37:23","1119 BOREN AVE, SEATTLE, WA 98101",47.61046264,-122.32677263,"POINT (-122.32677263 47.61046264)","98101","EAST","FIRST HILL"
"1626",1043639,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/24/2025 02:50:59 PM","2025-04-24","02:50:59","RAINIER AVE S & S MASSACHUSETTS ST, SEATTLE, WA",47.5884106,-122.3058274,"POINT (-122.3058274 47.5884106)","","SOUTH","NORTH BEACON HILL"
"1627",1043640,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 02:51:57 PM","2025-04-24","02:51:57","522 MELROSE AVE E, SEATTLE, WA 98102",47.623394,-122.32775371,"POINT (-122.32775371 47.623394)","98102","EAST","BROADWAY"
"1628",1043641,"Bicycle Facility Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 02:57:33 PM","2025-04-24","02:57:33","1592 4TH AVE, SEATTLE, WA 98101",47.61117775,-122.33742193,"POINT (-122.33742193 47.61117775)","98101","WEST","CENTRAL BUSINESS DISTRICT"
